time,q2,dq2,ddq2,q2_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,,
91.5473,0.002185102,0.002801307,-0.004294641,0.690455568,5.453567804,-2.98248,5.338309841,-2.4717141,1.399156239,0.590508714,0.513682077,2.536741328,,,
91.5627,0.00222904,0.00273833,-0.005941012,0.495404753,5.416910584,-2.9551,5.318342502,-2.4568083,1.477351224,0.621839311,0.530655926,2.094283003,,,
91.5779,0.002274865,0.002686231,-0.006223881,0.328074616,5.386584472,-2.92824,5.301587591,-2.4402462,1.316050523,0.648072274,0.545522609,1.683381601,,,
91.5949,0.002322484,0.002669543,-0.004814502,0.046603368,5.376870753,-2.90154,5.296174497,-2.4167523,1.186174441,0.669047667,0.557954151,1.244269987,,,
91.6104,0.002370503,0.002696275,-0.002257685,-0.434544699,5.392431236,-2.87458,5.304834847,-2.3842848,1.308757527,0.683347158,0.567332409,0.881239494,,,
91.6262,0.002417433,0.002748208,-0.000167178,-1.095408751,5.42266013,-2.8471,5.321494724,-2.3462448,1.303454031,0.688291555,0.572531899,0.544629004,,,
91.6415,0.002462688,0.002789402,-4.83E-05,-1.815140879,5.446638529,-2.8192,5.334558927,-2.3099462,1.373092799,0.680712618,0.572032452,0.065682175,,,
91.6571,0.002506614,0.002789444,-0.001980167,-2.433641202,5.446662767,-2.79131,5.334572066,-2.2818999,1.14209483,0.658103219,0.564315162,-0.337326511,,,
91.6721,0.002549817,0.002741813,-0.004689197,-2.84554855,5.418938038,-2.76389,5.319454942,-2.263891,1.252802009,0.619520086,0.548333034,-0.791815366,,,
91.6875,0.002592519,0.002662742,-0.006817524,-3.059097863,5.372912121,-2.73726,5.293961955,-2.2529809,1.180851255,0.565664137,0.523774008,-1.503378528,,,
91.7036,0.002634425,0.002575757,-0.007815888,-3.159692137,5.322280202,-2.71151,5.265321574,-2.2445321,1.378582907,0.498116481,0.490964871,-1.91591085,,,
91.719,0.002675079,0.002498461,-0.007665207,-3.206193819,5.277287718,-2.68652,5.239321487,-2.2349183,1.222306909,0.418445908,0.450558057,-2.242296986,,,
91.7337,0.002714419,0.002439242,-0.006388246,-3.16710374,5.242817655,-2.66213,5.219036007,-2.2222758,1.226097564,0.328033103,0.403325552,-2.842895835,,,
91.7496,0.002753099,0.002397757,-0.004386556,-2.961262364,5.218669831,-2.63815,5.204628883,-2.2064956,1.307691046,0.228695008,0.350235195,-2.974524692,,,
91.7645,0.002792209,0.002364455,-0.00285591,-2.543805687,5.199285292,-2.61451,5.192943301,-2.1894101,1.234876549,0.12335822,0.292662312,-2.980849872,,,
91.7797,0.002832443,0.002325383,-0.0029335,-1.936758502,5.176542132,-2.59125,5.179093031,-2.1738748,1.350713359,0.016108768,0.232472756,-3.183105204,,,
91.7949,0.002873434,0.002275901,-0.004221213,-1.19329221,5.147740057,-2.56849,5.161330161,-2.1609242,0.979853786,-0.08827221,0.17190159,-2.920263597,,,
91.8106,0.002914008,0.002230891,-0.00482878,-0.365507887,5.121540479,-2.54619,5.144949531,-2.1475301,1.031821096,-0.184773274,0.113352776,-2.480990168,,,
91.8254,0.002953234,0.002216579,-0.003310667,0.487453221,5.113209776,-2.52402,5.139695392,-2.128126,1.029377038,-0.268459025,0.059222481,-2.077888001,,,
91.8411,0.002991203,0.002249457,-0.000237139,1.287153755,5.132347364,-2.50152,5.151732423,-2.0989322,1.150326062,-0.334873016,0.011720865,-1.504907174,,,
91.8563,0.003028775,0.002323548,0.002432782,1.957839263,5.175474485,-2.47829,5.178439073,-2.0607338,0.927045674,-0.380653419,-0.027342668,-0.829984107,,,
91.872,0.003066737,0.002416959,0.003269897,2.463312032,5.229846869,-2.45412,5.211317794,-2.0177269,1.024747375,-0.404057296,-0.056743218,-0.165772719,,,
91.8875,0.003105398,0.002508096,0.002482249,2.810678799,5.282895826,-2.42904,5.242591381,-1.9742634,1.045101496,-0.405029922,-0.075889417,0.641835675,,,
91.9035,0.003144962,0.002586581,0.001451659,3.010986984,5.328580482,-2.40317,5.268920443,-1.9325505,0.822974775,-0.3848826,-0.084740518,1.178527875,,,
91.9196,0.003186125,0.002653769,0.001479966,3.039047286,5.367689276,-2.37663,5.291036991,-1.89243,1.240464135,-0.34602246,-0.083718856,1.678575984,,,
91.9344,0.003230037,0.002716977,0.002784872,2.836680184,5.404481,-2.34947,5.311501537,-1.8524753,1.312455325,-0.292022883,-0.073734489,2.484410863,,,
91.9497,0.003277455,0.002782488,0.004346212,2.361503628,5.442613879,-2.32164,5.332375341,-1.8114037,1.093466204,-0.227816867,-0.056301428,2.716614429,,,
91.9655,0.003327746,0.002848964,0.004622404,1.646927522,5.481308177,-2.29315,5.353218632,-1.7694742,1.282082208,-0.159501611,-0.033595079,2.608554195,,,
91.981,0.003378804,0.002902218,0.002581528,0.8271708,5.512306357,-2.26413,5.369678954,-1.7296625,0.999937523,-0.093431117,-0.008283172,2.76359154,,,
91.997,0.003428163,0.002917092,-0.001612987,0.094274767,5.520964092,-2.23496,5.374239475,-1.6973948,1.094774021,-0.034802652,0.016919375,2.752474604,,,
92.013,0.003474481,0.002873025,-0.006546424,-0.398916496,5.49531355,-2.20623,5.360681336,-1.6773817,1.096850861,0.013547909,0.039818857,2.050931164,,,
92.0285,0.003518279,0.002776409,-0.010144658,-0.623512048,5.439075573,-2.17846,5.330452582,-1.6688691,1.062969733,0.051384085,0.059140046,1.741357258,,,
92.0437,0.003561425,0.002666723,-0.010789847,-0.681081599,5.375229704,-2.1518,5.29525775,-1.6640773,1.089048241,0.080154404,0.074522948,0.978842955,,,
92.0593,0.003605717,0.00259177,-0.008410177,-0.724205391,5.33160108,-2.12588,5.270642297,-1.6530785,0.877174491,0.101503292,0.08613991,0.224065091,,,
92.0747,0.003651541,0.002570936,-0.00457671,-0.850147363,5.319474057,-2.10017,5.263715371,-1.631445,0.949725505,0.11614678,0.094201515,0.184607869,,,
92.0909,0.003697647,0.002584572,-0.001189645,-1.053510484,5.327411245,-2.07432,5.268253313,-1.6027688,1.077328786,0.123744556,0.098671003,0.12179107,,,
92.1069,0.00374229,0.002601356,0.001078642,-1.279897915,5.337180659,-2.04831,5.273816788,-1.5732951,1.092510359,0.123585834,0.099304276,-0.552506031,,,
92.1222,0.003784691,0.002611617,0.002750424,-1.525340646,5.343153638,-2.02219,5.277206407,-1.5450268,0.962965205,0.115198247,0.09582824,-0.459398249,,,
92.1378,0.003825564,0.002628672,0.003954091,-1.868014046,5.353080567,-1.99591,5.282820114,-1.5152278,0.831686159,0.098124516,0.087956183,-0.562023616,,,
92.153,0.003866456,0.002659972,0.003592277,-2.380468211,5.371299742,-1.96931,5.29305968,-1.4822623,0.849825337,0.071106489,0.075164729,-1.292911623,,,
92.1691,0.003908659,0.00268546,0.000728697,-3.002773517,5.386135802,-1.94245,5.301338064,-1.4502073,0.919263695,0.031776701,0.056510318,-1.424413089,,,
92.1836,0.00395252,0.002670143,-0.003558145,-3.516881012,5.377220343,-1.91575,5.296369706,-1.4264827,0.739278455,-0.022323937,0.030848198,-1.302606425,,,
92.1993,0.003997355,0.002596784,-0.006595871,-3.673364267,5.334519522,-1.88978,5.272303721,-1.4151235,0.760455973,-0.09185327,-0.002513182,-2.122171043,,,
92.2144,0.004041775,0.002482343,-0.00662164,-3.365135551,5.267905603,-1.86496,5.233832214,-1.4131437,0.866039033,-0.174337744,-0.043134822,-2.595471709,,,
92.2305,0.004084264,0.002363131,-0.004315698,-2.686796154,5.198514659,-1.84133,5.192476489,-1.4133162,0.896842913,-0.264471651,-0.089253745,-2.685138088,,,
92.2456,0.004123826,0.002269372,-0.001572246,-1.834646766,5.1439393,-1.81863,5.15896716,-1.4093303,0.908220967,-0.355724407,-0.138196779,-2.506019041,,,
92.2608,0.004160441,0.002215336,0.000679464,-0.963304581,5.112486127,-1.79648,5.139237938,-1.3979286,0.926524125,-0.441953814,-0.187049463,-3.088648796,,,
92.2769,0.004195071,0.002205087,0.002801424,-0.13499398,5.10652039,-1.77443,5.135460247,-1.377858,0.829560842,-0.51807232,-0.233137378,-2.840431616,,,
92.2924,0.004229334,0.002236345,0.00488897,0.629588893,5.124715243,-1.75207,5.146946002,-1.3491592,0.728076732,-0.579939009,-0.274190671,-1.778325848,,,
92.3087,0.004265073,0.002297422,0.005847625,1.293068458,5.160266964,-1.72909,5.16908683,-1.3138757,0.643887573,-0.624266969,-0.308370162,-1.88995525,,,
92.3244,0.004303837,0.002369395,0.004557899,1.800714957,5.20216079,-1.7054,5.194683609,-1.2756895,0.749427825,-0.648948235,-0.33433716,-1.063349705,,,
92.3398,0.00434626,0.002439169,0.001601465,2.115730703,5.242774594,-1.68101,5.219010462,-1.2372463,0.879433308,-0.653506176,-0.351364606,-0.54254752,,,
92.3558,0.004391637,0.002509802,-0.000788908,2.239195597,5.283888999,-1.65591,5.243169591,-1.1979247,0.706363849,-0.637256983,-0.359383439,0.081983848,,,
92.3727,0.004438178,0.002593092,-0.000673044,2.19688372,5.332370526,-1.62998,5.27108054,-1.1552352,0.809491195,-0.60677185,-0.358913095,0.453824914,,,
92.3881,0.004484044,0.002690301,0.001849059,2.013027817,5.388953458,-1.60307,5.302904296,-1.108786,0.939608815,-0.563597063,-0.350926131,1.172402711,,,
92.4028,0.004528499,0.002782629,0.004747831,1.699557204,5.44269577,-1.57525,5.332419808,-1.0623916,0.812854367,-0.511662401,-0.336729862,1.02626993,,,
92.4183,0.004572341,0.002842345,0.005609583,1.270658721,5.477455558,-1.54682,5.351158265,-1.0219329,0.886587548,-0.45509805,-0.317894757,1.751180719,,,
92.4337,0.004617305,0.002852075,0.003176805,0.766293705,5.483119091,-1.5183,5.354185978,-0.9913898,0.919957986,-0.398003587,-0.296182867,1.632556968,,,
92.4494,0.004664751,0.002813738,-0.001907173,0.259816506,5.460803868,-1.49017,5.342215298,-0.9708588,1.091799816,-0.344041463,-0.273408288,1.434372251,,,
92.4644,0.004714438,0.002744672,-0.007246267,-0.160555916,5.420601902,-1.46272,5.320367171,-0.957175,0.916531339,-0.29590779,-0.251214682,1.64363157,,,
92.4796,0.00476426,0.002671121,-0.009782239,-0.430690242,5.377789707,-1.43601,5.296687571,-0.9451273,0.945914689,-0.254925549,-0.230832348,1.080722083,,,
92.4948,0.004811292,0.002622847,-0.007579457,-0.555571111,5.349690283,-1.40978,5.280905659,-0.9285025,0.704141932,-0.22104003,-0.212930075,0.933721611,,,
92.5104,0.004853559,0.002622909,-0.001293718,-0.631418305,5.349726111,-1.38355,5.280925906,-0.9021985,0.669364726,-0.193406083,-0.197682721,0.406509403,,,
92.5262,0.004891669,0.002672348,0.005862939,-0.810446921,5.378503536,-1.35683,5.297085978,-0.8655126,0.599568617,-0.171479184,-0.185096781,0.533226195,,,
92.5425,0.004929622,0.002742792,0.009920048,-1.21240465,5.419507633,-1.3294,5.3197673,-0.8239169,0.802302314,-0.156081895,-0.17546581,-0.050501972,,,
92.5581,0.004973875,0.002789513,0.008665405,-1.843584156,5.446702857,-1.3015,5.334593798,-0.7866057,0.635099548,-0.149724941,-0.169686262,-0.191037271,,,
92.5727,0.00502993,0.002778953,0.003127606,-2.585107444,5.440556037,-1.27371,5.331257431,-0.7608718,0.463520795,-0.155884906,-0.169212731,-0.356177074,,,
92.5891,0.005097791,0.002708431,-0.003237928,-3.250084556,5.399506702,-1.24663,5.308753613,-0.7478518,0.592127686,-0.177654507,-0.175654332,-0.805756749,,,
92.6357,0.00517018,0.002602002,-0.007165664,-3.660943277,5.337556381,-1.22061,5.274030272,-0.7430886,0.567038259,-0.21648792,-0.190214039,-1.354080805,,,
92.6515,0.005236371,0.002489208,-0.007782403,-3.708688851,5.271901406,-1.19572,5.236172973,-0.7407303,0.592211419,-0.271510558,-0.213212212,-1.639560923,,,
92.6674,0.005289166,0.002387334,-0.006513168,-3.381463573,5.212603032,-1.17184,5.200983284,-0.7372066,0.547985284,-0.339503973,-0.243859366,-1.993250209,,,
92.6827,0.005328891,0.002300037,-0.00513429,-2.753631424,5.161789146,-1.14884,5.170026091,-0.7316395,0.624870625,-0.415474797,-0.280336849,-2.377492371,,,
92.698,0.005361353,0.002228042,-0.004105294,-1.938183258,5.119882192,-1.12656,5.143905428,-0.7237303,0.563631909,-0.493540426,-0.320122347,-2.9942186,,,
92.7135,0.005392715,0.002178846,-0.002611211,-1.038950971,5.091246048,-1.10477,5.125735174,-0.7117497,0.582256538,-0.56773877,-0.360396357,-2.74198297,,,
92.7286,0.005426129,0.002166817,0.000155896,-0.14541741,5.084244515,-1.08311,5.12125163,-0.6924485,0.614950615,-0.632549969,-0.398381655,-2.365975851,,,
92.7443,0.005461964,0.00220499,0.003938536,0.637875096,5.106464234,-1.06106,5.135424632,-0.6627149,0.50260395,-0.659369869,-0.431606143,-3.077065679,,,
92.7597,0.005499885,0.002295578,0.007488766,1.18678666,5.159193433,-1.0381,5.168423984,-0.6215817,0.432702662,-0.659032475,-0.458180675,-2.275884244,,,
92.7746,0.005540198,0.00242508,0.009500355,1.414391745,5.234573851,-1.01385,5.214136029,-0.571363,0.536635113,-0.652244881,-0.477102825,-1.52508993,,,
92.7897,0.005583449,0.002566013,0.009459682,1.343952748,5.316608347,-9.88E-01,5.262072988,-0.5174473,0.476050566,-0.640853068,-0.488420182,-1.212976334,,,
92.8057,0.005629352,0.002685086,0.00776779,1.113341314,5.385918417,-9.61E-01,5.301217149,-0.4667186,0.542672183,-0.62717591,-0.493057547,-0.416003282,,,
92.8211,0.005676612,0.002756454,0.005297276,0.885601403,5.4274599,-9.34E-01,5.324120358,-0.4248278,0.428641197,-0.609349249,-0.492329843,-0.27848201,,,
92.8368,0.005723947,0.002775443,0.002999213,0.735929663,5.438513247,-9.06E-01,5.330146744,-0.3932336,0.544420314,-0.586267064,-0.487430514,-0.150189176,,,
92.8525,0.00577094,0.002763504,0.001773091,0.614193339,5.431563433,-8.78E-01,5.326360914,-0.3679516,0.486488061,-0.559259755,-0.479223869,0.65571848,,,
92.8684,0.005817661,0.002755867,0.002208795,0.413687045,5.42711866,-8.51E-01,5.323933864,-0.3418861,0.522284056,-0.529485568,-0.468419067,0.524296501,,,
92.8839,0.005863718,0.002775243,0.004051511,0.077854213,5.438396872,-8.23E-01,5.330083441,-0.3102215,0.51983628,-0.498911734,-0.455889556,0.20004024,,,
92.8995,0.005908304,0.002811149,0.006042436,-0.351133731,5.459296775,-7.95E-01,5.341402855,-0.2748908,0.478670075,-0.470342042,-0.442815995,0.605817866,,,
92.9145,0.0059513,0.002826752,0.006745811,-0.769065331,5.468379353,-7.67E-01,5.346291415,-0.2434692,0.558875655,-0.446569591,-0.430530528,0.6922249,,,
92.9297,0.005993823,0.002792366,0.005787938,-1.082367822,5.448363948,-7.39E-01,5.335493934,-0.2223984,0.494148749,-0.429435852,-0.420198072,0.191527501,,,
92.9447,0.006037218,0.002715265,0.004144454,-1.263255494,5.403484713,-7.12E-01,5.310951632,-0.2106495,0.49346461,-0.419453063,-0.412560386,0.100560087,,,
92.9605,0.006081687,0.002635365,0.003046399,-1.366979993,5.356976669,-6.85E-01,5.285016677,-0.2002611,0.467595857,-0.416145223,-0.407895649,-0.047049392,,,
92.9762,0.0061262,0.00259207,0.002775772,-1.504677424,5.331775665,-6.59E-01,5.270741746,-0.1829809,0.396282571,-0.418901014,-0.406222006,-0.351862658,,,
92.9914,0.006169602,0.002596929,0.002756884,-1.778177449,5.334604044,-6.33E-01,5.272351806,-0.1560162,0.439208774,-0.427901302,-0.407642565,-0.615687006,,,
93.0069,0.006211585,0.002633791,0.002561332,-2.214949483,5.356060458,-6.07E-01,5.284500469,-0.1222796,0.394867028,-0.444574428,-0.412629345,-0.606210005,,,
93.0229,0.00625283,0.002675309,0.002291176,-2.750766931,5.380227475,-5.80E-01,5.298047647,-0.0871975,0.417428477,-0.471271102,-0.422063865,-0.979476528,,,
93.0386,0.006294518,0.002695693,0.001979499,-3.26936831,5.392092425,-5.53E-01,5.304646896,-0.0561425,0.306247294,-0.510373783,-0.437008305,-0.99065965,,,
93.0541,0.006337638,0.002676449,0.001213723,-3.665053785,5.380890744,-5.27E-01,5.298417448,-0.0332116,0.412630714,-0.563399937,-0.458349086,-1.015261197,,,
93.0697,0.006382308,0.002612979,-0.000300372,-3.887040304,5.343946033,-5.00E-01,5.277655412,-0.0197666,0.348553265,-0.630558395,-0.486507284,-1.923324643,,,
93.0851,0.006427459,0.002520918,-0.002113967,-3.943033875,5.290359168,-4.75E-01,5.246930002,-0.0129646,0.392706472,-0.679142377,-0.52133795,-1.676429961,,,
93.1005,0.006471279,0.002430574,-0.00335786,-3.863614562,5.237771686,-4.51E-01,5.216039024,-6.72E-03,0.297606881,-0.713995594,-0.562209789,-2.2878828,,,
93.116,0.006512325,0.002366535,-0.003635531,-3.655481851,5.200496377,-4.27E-01,5.193676567,4.14E-03,0.228314098,-0.751940023,-0.608144213,-3.172780878,,,
93.1318,0.006550471,0.002329406,-0.003367499,-3.285464138,5.17888392,-4.04E-01,5.180526233,0.0200161,0.181620021,-0.792333811,-0.657873203,-3.51099616,,,
93.1471,0.006586968,0.002299981,-0.00320052,-2.714971688,5.161756119,-3.81E-01,5.170005719,0.0371383,0.166643302,-0.834072891,-0.709778493,-2.558536644,,,
93.1631,0.006623632,0.002263703,-0.003188026,-1.95783382,5.140639944,-3.58E-01,5.156912249,0.0525258,0.174418291,-0.875325734,-0.761823209,-3.287931964,,,
93.1792,0.006661775,0.002229425,-0.002728427,-1.106979992,5.120687415,-3.36E-01,5.144412528,0.0679697,0.122980672,-0.913597984,-0.811642095,-3.530532884,,,
93.1944,0.006701515,0.002221164,-0.00137954,-0.294885642,5.115878738,-3.14E-01,5.141381119,0.0885354,0.086564529,-0.946166235,-0.856849448,-2.496627187,,,
93.2104,0.006741878,0.002251833,0.000495602,0.389272741,5.133730295,-2.91E-01,5.152597748,0.1171957,0.086596635,-0.970626101,-0.895428072,-2.406196551,,,
93.2261,0.00678164,0.002308774,0.002147777,0.949136766,5.166874521,-2.68E-01,5.173158906,0.1516803,0.080854638,-0.985167873,-0.925953207,-1.88074054,,,
93.2412,0.006820274,0.002367069,0.003334457,1.438393741,5.200806812,-2.45E-01,5.193864455,0.1870172,0.09220951,-0.988440999,-0.947526572,-1.461220363,,,
93.2568,0.0068583,0.002414826,0.004403175,1.865728302,5.228605105,-2.20E-01,5.210576408,0.2207219,0.081322303,-0.979386155,-0.959572575,-0.888057792,,,
93.2725,0.006896876,0.002462625,0.005468215,2.154775616,5.256427977,-1.96E-01,5.22708445,0.2549113,0.08134252,-0.957583993,-0.961782626,-0.859793806,,,
93.288,0.006937014,0.00252885,0.005907058,2.201115499,5.294976614,-1.70E-01,5.249606849,0.2934475,0.155286633,-0.916522669,-0.954307123,-0.253236521,,,
93.3033,0.006978986,0.00261865,0.004982026,1.954257975,5.347247355,-1.44E-01,5.279524393,0.3375955,0.16647675,-0.855223409,-0.938007076,-0.457166249,,,
93.3186,0.007022358,0.002717364,0.002837323,1.442585909,5.404706665,-1.17E-01,5.311626061,0.3845113,0.148243536,-0.780976998,-0.914524747,0.303941721,,,
93.3335,0.007066591,0.002799951,0.000522627,0.745388926,5.452778714,-8.91E-02,5.337883242,0.4290244,0.207883268,-0.70239965,-0.886119854,0.808177445,,,
93.349,0.007111655,0.002843008,-0.001086075,-0.032780313,5.477841391,-6.07E-02,5.351364754,0.4660585,0.197320761,-0.627654024,-0.85537464,0.383032819,,,
93.3637,0.007157962,0.002831727,-0.002101489,-0.766255339,5.471275227,-3.24E-02,5.34784622,0.4921091,0.207339336,-0.563118481,-0.824854591,0.454685036,,,
93.3791,0.007205544,0.002765926,-0.003131871,-1.325374235,5.43297372,-4.71E-03,5.327130046,0.5065954,0.168516617,-0.51260599,-0.796741955,0.714590212,,,
93.3964,0.007253293,0.002666622,-0.004216047,-1.635046407,5.375170431,2.20E-02,5.295224626,0.513387,0.161342567,-0.477097648,-0.77249501,0.831348965,,,
93.4103,0.007299322,0.002573246,-0.004640156,-1.74057976,5.320818624,4.77E-02,5.264485236,0.5204308,0.133708956,-0.455220918,-0.752699513,-0.625186259,,,
93.4253,0.007342435,0.002524036,-0.003778285,-1.804883919,5.292174212,7.29E-02,5.247982899,0.5358154,0.157858997,-0.444643761,-0.737282611,-0.175296137,,,
93.4414,0.007383439,0.002531033,-0.001760101,-2.008097087,5.296246833,9.82E-02,5.25034224,0.5625105,0.125319411,-0.443900149,-0.726044897,0.030280923,,,
93.4568,0.007425026,0.002572099,0.000746574,-2.420977013,5.32015052,1.24E-01,5.264102755,0.5964284,0.097199492,-0.45355924,-0.71918978,-1.03996446,,,
93.4727,0.007470272,0.002608323,0.003010712,-2.963654327,5.34123622,1.50E-01,5.276119264,0.6297384,0.053818761,-0.475938156,-0.717485635,-0.680557855,,,
93.49,0.007520792,0.002611094,0.004225326,-3.485288044,5.342849036,1.76E-01,5.277033765,0.656384,0.059003737,-0.513680712,-0.721978078,-0.730398788,,,
93.5054,0.007575517,0.00257588,0.003426257,-3.882516231,5.322351812,2.02E-01,5.265362536,0.6750801,0.061564866,-0.568414832,-0.733526179,-1.164419586,,,
93.5354,0.007630782,0.002515992,0.00021682,-4.143048865,5.287492224,2.27E-01,5.245265127,0.6882426,0.062269355,-0.640428341,-0.752521423,-1.751924924,,,
93.551,0.007682043,0.002448569,-0.004197577,-4.290533201,5.248246504,2.52E-01,5.222252487,0.6992238,0.056187684,-0.729192696,-0.778897524,-1.565437003,,,
